TIME,GEO,SEX,UNIT,AGE,C_BIRTH,Value,Flag and Footnotes
2012,Germany (until 1990 former territory of the FRG),Males,Percentage,From 20 to 29 years,Reporting country,7.5,
2012,Germany (until 1990 former territory of the FRG),Males,Percentage,From 20 to 29 years,Total,7.7,
2012,Germany (until 1990 former territory of the FRG),Males,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2012,Germany (until 1990 former territory of the FRG),Males,Percentage,From 25 to 29 years,Reporting country,6.8,
2012,Germany (until 1990 former territory of the FRG),Males,Percentage,From 25 to 29 years,Total,7,
2012,Germany (until 1990 former territory of the FRG),Females,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2012,Germany (until 1990 former territory of the FRG),Females,Percentage,From 15 to 19 years,Reporting country,8.8,
2012,Germany (until 1990 former territory of the FRG),Females,Percentage,From 15 to 19 years,Total,9,
2012,Germany (until 1990 former territory of the FRG),Females,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,
2012,Germany (until 1990 former territory of the FRG),Females,Percentage,From 15 to 24 years,Reporting country,7,
2012,Germany (until 1990 former territory of the FRG),Females,Percentage,From 15 to 24 years,Total,7.3,
2012,Germany (until 1990 former territory of the FRG),Females,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,
2012,Germany (until 1990 former territory of the FRG),Females,Percentage,From 15 to 29 years,Reporting country,6.3,
2012,Germany (until 1990 former territory of the FRG),Females,Percentage,From 15 to 29 years,Total,6.6,
2012,Germany (until 1990 former territory of the FRG),Females,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
2012,Germany (until 1990 former territory of the FRG),Females,Percentage,From 20 to 24 years,Reporting country,6.4,
2012,Germany (until 1990 former territory of the FRG),Females,Percentage,From 20 to 24 years,Total,6.7,
2012,Germany (until 1990 former territory of the FRG),Females,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,
2012,Germany (until 1990 former territory of the FRG),Females,Percentage,From 20 to 29 years,Reporting country,5.9,
2012,Germany (until 1990 former territory of the FRG),Females,Percentage,From 20 to 29 years,Total,6.3,
2012,Germany (until 1990 former territory of the FRG),Females,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2012,Germany (until 1990 former territory of the FRG),Females,Percentage,From 25 to 29 years,Reporting country,5.4,
2012,Germany (until 1990 former territory of the FRG),Females,Percentage,From 25 to 29 years,Total,5.9,
2012,Estonia,Total,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2012,Estonia,Total,Percentage,From 15 to 19 years,Reporting country,35.9,
2012,Estonia,Total,Percentage,From 15 to 19 years,Total,34.5,
2012,Estonia,Total,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,
2012,Estonia,Total,Percentage,From 15 to 24 years,Reporting country,20.9,
2012,Estonia,Total,Percentage,From 15 to 24 years,Total,20.9,
2012,Estonia,Total,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,
2012,Estonia,Total,Percentage,From 15 to 29 years,Reporting country,15.3,
2012,Estonia,Total,Percentage,From 15 to 29 years,Total,15.4,
2012,Estonia,Total,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
2012,Estonia,Total,Percentage,From 20 to 24 years,Reporting country,18.9,
2012,Estonia,Total,Percentage,From 20 to 24 years,Total,19,
2012,Estonia,Total,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,
2012,Estonia,Total,Percentage,From 20 to 29 years,Reporting country,14.2,
2012,Estonia,Total,Percentage,From 20 to 29 years,Total,14.3,
2012,Estonia,Total,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2012,Estonia,Total,Percentage,From 25 to 29 years,Reporting country,10.5,
2012,Estonia,Total,Percentage,From 25 to 29 years,Total,10.8,
2012,Estonia,Males,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2012,Estonia,Males,Percentage,From 15 to 19 years,Reporting country,40.1,u
2012,Estonia,Males,Percentage,From 15 to 19 years,Total,37.5,u
2012,Estonia,Males,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,
2012,Estonia,Males,Percentage,From 15 to 24 years,Reporting country,22.9,
2012,Estonia,Males,Percentage,From 15 to 24 years,Total,22.8,
2012,Estonia,Males,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,
2012,Estonia,Males,Percentage,From 15 to 29 years,Reporting country,15.5,
2012,Estonia,Males,Percentage,From 15 to 29 years,Total,15.7,
2012,Estonia,Males,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
2012,Estonia,Males,Percentage,From 20 to 24 years,Reporting country,20.4,
2012,Estonia,Males,Percentage,From 20 to 24 years,Total,20.6,
2012,Estonia,Males,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,
2012,Estonia,Males,Percentage,From 20 to 29 years,Reporting country,14,
2012,Estonia,Males,Percentage,From 20 to 29 years,Total,14.3,
2012,Estonia,Males,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2012,Estonia,Males,Percentage,From 25 to 29 years,Reporting country,9.4,
2012,Estonia,Males,Percentage,From 25 to 29 years,Total,9.9,
2012,Estonia,Females,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2012,Estonia,Females,Percentage,From 15 to 19 years,Reporting country,:,u
2012,Estonia,Females,Percentage,From 15 to 19 years,Total,:,u
2012,Estonia,Females,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,
2012,Estonia,Females,Percentage,From 15 to 24 years,Reporting country,18.6,
2012,Estonia,Females,Percentage,From 15 to 24 years,Total,18.5,
2012,Estonia,Females,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,
2012,Estonia,Females,Percentage,From 15 to 29 years,Reporting country,15.1,
2012,Estonia,Females,Percentage,From 15 to 29 years,Total,15,
2012,Estonia,Females,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
2012,Estonia,Females,Percentage,From 20 to 24 years,Reporting country,17.2,
2012,Estonia,Females,Percentage,From 20 to 24 years,Total,17.1,
2012,Estonia,Females,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,
2012,Estonia,Females,Percentage,From 20 to 29 years,Reporting country,14.4,
2012,Estonia,Females,Percentage,From 20 to 29 years,Total,14.3,
2012,Estonia,Females,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2012,Estonia,Females,Percentage,From 25 to 29 years,Reporting country,12,
2012,Estonia,Females,Percentage,From 25 to 29 years,Total,12,
2012,Ireland,Total,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2012,Ireland,Total,Percentage,From 15 to 19 years,Reporting country,39.2,
2012,Ireland,Total,Percentage,From 15 to 19 years,Total,39.4,
2012,Ireland,Total,Percentage,From 15 to 24 years,EU15-countries except reporting country,34.8,
2012,Ireland,Total,Percentage,From 15 to 24 years,Reporting country,30.9,
2012,Ireland,Total,Percentage,From 15 to 24 years,Total,30.4,
2012,Ireland,Total,Percentage,From 15 to 29 years,EU15-countries except reporting country,26.8,
2012,Ireland,Total,Percentage,From 15 to 29 years,Reporting country,24.2,
2012,Ireland,Total,Percentage,From 15 to 29 years,Total,23.2,
2012,Ireland,Total,Percentage,From 20 to 24 years,EU15-countries except reporting country,33,
2012,Ireland,Total,Percentage,From 20 to 24 years,Reporting country,28.7,
2012,Ireland,Total,Percentage,From 20 to 24 years,Total,28,
2012,Ireland,Total,Percentage,From 20 to 29 years,EU15-countries except reporting country,24.8,
2012,Ireland,Total,Percentage,From 20 to 29 years,Reporting country,22.5,
2012,Ireland,Total,Percentage,From 20 to 29 years,Total,21.5,
2012,Ireland,Total,Percentage,From 25 to 29 years,EU15-countries except reporting country,17.9,u
2012,Ireland,Total,Percentage,From 25 to 29 years,Reporting country,18,
2012,Ireland,Total,Percentage,From 25 to 29 years,Total,17.3,
2012,Ireland,Males,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2012,Ireland,Males,Percentage,From 15 to 19 years,Reporting country,42.4,
2012,Ireland,Males,Percentage,From 15 to 19 years,Total,42.8,
2012,Ireland,Males,Percentage,From 15 to 24 years,EU15-countries except reporting country,46.7,u
2012,Ireland,Males,Percentage,From 15 to 24 years,Reporting country,37.1,
2012,Ireland,Males,Percentage,From 15 to 24 years,Total,36.4,
2012,Ireland,Males,Percentage,From 15 to 29 years,EU15-countries except reporting country,34.5,
2012,Ireland,Males,Percentage,From 15 to 29 years,Reporting country,30.5,
2012,Ireland,Males,Percentage,From 15 to 29 years,Total,28.7,
2012,Ireland,Males,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2012,Ireland,Males,Percentage,From 20 to 24 years,Reporting country,35.6,
2012,Ireland,Males,Percentage,From 20 to 24 years,Total,34.7,
2012,Ireland,Males,Percentage,From 20 to 29 years,EU15-countries except reporting country,32,
2012,Ireland,Males,Percentage,From 20 to 29 years,Reporting country,29.1,
2012,Ireland,Males,Percentage,From 20 to 29 years,Total,27.3,
2012,Ireland,Males,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,u
2012,Ireland,Males,Percentage,From 25 to 29 years,Reporting country,24.4,
2012,Ireland,Males,Percentage,From 25 to 29 years,Total,22.4,
2012,Ireland,Females,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2012,Ireland,Females,Percentage,From 15 to 19 years,Reporting country,35.8,
2012,Ireland,Females,Percentage,From 15 to 19 years,Total,35.8,
2012,Ireland,Females,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2012,Ireland,Females,Percentage,From 15 to 24 years,Reporting country,24,
2012,Ireland,Females,Percentage,From 15 to 24 years,Total,24,
2012,Ireland,Females,Percentage,From 15 to 29 years,EU15-countries except reporting country,20.1,u
2012,Ireland,Females,Percentage,From 15 to 29 years,Reporting country,17.2,
2012,Ireland,Females,Percentage,From 15 to 29 years,Total,17.3,
2012,Ireland,Females,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2012,Ireland,Females,Percentage,From 20 to 24 years,Reporting country,20.8,
2012,Ireland,Females,Percentage,From 20 to 24 years,Total,20.9,
2012,Ireland,Females,Percentage,From 20 to 29 years,EU15-countries except reporting country,18.6,u
2012,Ireland,Females,Percentage,From 20 to 29 years,Reporting country,15,
2012,Ireland,Females,Percentage,From 20 to 29 years,Total,15.4,
2012,Ireland,Females,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,u
2012,Ireland,Females,Percentage,From 25 to 29 years,Reporting country,11,
2012,Ireland,Females,Percentage,From 25 to 29 years,Total,11.9,
2012,Greece,Total,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2012,Greece,Total,Percentage,From 15 to 19 years,Reporting country,64.8,
2012,Greece,Total,Percentage,From 15 to 19 years,Total,65.8,
2012,Greece,Total,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2012,Greece,Total,Percentage,From 15 to 24 years,Reporting country,55.3,
2012,Greece,Total,Percentage,From 15 to 24 years,Total,55.3,
2012,Greece,Total,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,u
2012,Greece,Total,Percentage,From 15 to 29 years,Reporting country,43.7,
2012,Greece,Total,Percentage,From 15 to 29 years,Total,43.7,
2012,Greece,Total,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2012,Greece,Total,Percentage,From 20 to 24 years,Reporting country,53.8,
2012,Greece,Total,Percentage,From 20 to 24 years,Total,53.6,
2012,Greece,Total,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,u
2012,Greece,Total,Percentage,From 20 to 29 years,Reporting country,42.7,
2012,Greece,Total,Percentage,From 20 to 29 years,Total,42.6,
2012,Greece,Total,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,u
2012,Greece,Total,Percentage,From 25 to 29 years,Reporting country,37.5,
2012,Greece,Total,Percentage,From 25 to 29 years,Total,37.4,
2012,Greece,Males,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2012,Greece,Males,Percentage,From 15 to 19 years,Reporting country,52.9,
2012,Greece,Males,Percentage,From 15 to 19 years,Total,56,
2012,Greece,Males,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2012,Greece,Males,Percentage,From 15 to 24 years,Reporting country,47.4,
2012,Greece,Males,Percentage,From 15 to 24 years,Total,48.5,
2012,Greece,Males,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,u
2012,Greece,Males,Percentage,From 15 to 29 years,Reporting country,39.9,
2012,Greece,Males,Percentage,From 15 to 29 years,Total,40.1,
2012,Greece,Males,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2012,Greece,Males,Percentage,From 20 to 24 years,Reporting country,46.4,
2012,Greece,Males,Percentage,From 20 to 24 years,Total,47.1,
2012,Greece,Males,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,u
2012,Greece,Males,Percentage,From 20 to 29 years,Reporting country,39.1,
2012,Greece,Males,Percentage,From 20 to 29 years,Total,39.2,
2012,Greece,Males,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,u
2012,Greece,Males,Percentage,From 25 to 29 years,Reporting country,35.9,
2012,Greece,Males,Percentage,From 25 to 29 years,Total,35.6,
2012,Greece,Females,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2012,Greece,Females,Percentage,From 15 to 19 years,Reporting country,79.9,
2012,Greece,Females,Percentage,From 15 to 19 years,Total,78.9,
2012,Greece,Females,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2012,Greece,Females,Percentage,From 15 to 24 years,Reporting country,63.9,
2012,Greece,Females,Percentage,From 15 to 24 years,Total,63.1,
2012,Greece,Females,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,u
2012,Greece,Females,Percentage,From 15 to 29 years,Reporting country,48.1,
2012,Greece,Females,Percentage,From 15 to 29 years,Total,48,
2012,Greece,Females,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2012,Greece,Females,Percentage,From 20 to 24 years,Reporting country,61.6,
2012,Greece,Females,Percentage,From 20 to 24 years,Total,60.7,
2012,Greece,Females,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,u
2012,Greece,Females,Percentage,From 20 to 29 years,Reporting country,46.6,
2012,Greece,Females,Percentage,From 20 to 29 years,Total,46.5,
2012,Greece,Females,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,u
2012,Greece,Females,Percentage,From 25 to 29 years,Reporting country,39.4,
2012,Greece,Females,Percentage,From 25 to 29 years,Total,39.5,
2012,Spain,Total,Percentage,From 15 to 19 years,EU15-countries except reporting country,46.1,u
2012,Spain,Total,Percentage,From 15 to 19 years,Reporting country,72.1,
2012,Spain,Total,Percentage,From 15 to 19 years,Total,72.5,
2012,Spain,Total,Percentage,From 15 to 24 years,EU15-countries except reporting country,39.7,
2012,Spain,Total,Percentage,From 15 to 24 years,Reporting country,52.2,
2012,Spain,Total,Percentage,From 15 to 24 years,Total,52.9,
2012,Spain,Total,Percentage,From 15 to 29 years,EU15-countries except reporting country,29.2,
2012,Spain,Total,Percentage,From 15 to 29 years,Reporting country,39.4,
2012,Spain,Total,Percentage,From 15 to 29 years,Total,40.3,
2012,Spain,Total,Percentage,From 20 to 24 years,EU15-countries except reporting country,37.9,u
2012,Spain,Total,Percentage,From 20 to 24 years,Reporting country,48.3,
2012,Spain,Total,Percentage,From 20 to 24 years,Total,48.8,
2012,Spain,Total,Percentage,From 20 to 29 years,EU15-countries except reporting country,27.9,
2012,Spain,Total,Percentage,From 20 to 29 years,Reporting country,37.1,
2012,Spain,Total,Percentage,From 20 to 29 years,Total,37.9,
2012,Spain,Total,Percentage,From 25 to 29 years,EU15-countries except reporting country,24.3,
2012,Spain,Total,Percentage,From 25 to 29 years,Reporting country,30.5,
2012,Spain,Total,Percentage,From 25 to 29 years,Total,31.5,
2012,Spain,Males,Percentage,From 15 to 19 years,EU15-countries except reporting country,66.2,u
2012,Spain,Males,Percentage,From 15 to 19 years,Reporting country,70.4,
2012,Spain,Males,Percentage,From 15 to 19 years,Total,72,
2012,Spain,Males,Percentage,From 15 to 24 years,EU15-countries except reporting country,51.4,u
2012,Spain,Males,Percentage,From 15 to 24 years,Reporting country,53.2,
2012,Spain,Males,Percentage,From 15 to 24 years,Total,54.1,
2012,Spain,Males,Percentage,From 15 to 29 years,EU15-countries except reporting country,38.7,
2012,Spain,Males,Percentage,From 15 to 29 years,Reporting country,41.1,
2012,Spain,Males,Percentage,From 15 to 29 years,Total,42.1,
2012,Spain,Males,Percentage,From 20 to 24 years,EU15-countries except reporting country,46.7,u
2012,Spain,Males,Percentage,From 20 to 24 years,Reporting country,49.7,
2012,Spain,Males,Percentage,From 20 to 24 years,Total,50.2,
2012,Spain,Males,Percentage,From 20 to 29 years,EU15-countries except reporting country,36,
2012,Spain,Males,Percentage,From 20 to 29 years,Reporting country,38.9,
2012,Spain,Males,Percentage,From 20 to 29 years,Total,39.6,
2012,Spain,Males,Percentage,From 25 to 29 years,EU15-countries except reporting country,31.4,u
2012,Spain,Males,Percentage,From 25 to 29 years,Reporting country,32.5,
2012,Spain,Males,Percentage,From 25 to 29 years,Total,33.5,
2012,Spain,Females,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2012,Spain,Females,Percentage,From 15 to 19 years,Reporting country,74.3,
2012,Spain,Females,Percentage,From 15 to 19 years,Total,73.2,
2012,Spain,Females,Percentage,From 15 to 24 years,EU15-countries except reporting country,26.3,u
2012,Spain,Females,Percentage,From 15 to 24 years,Reporting country,50.9,
2012,Spain,Females,Percentage,From 15 to 24 years,Total,51.4,
2012,Spain,Females,Percentage,From 15 to 29 years,EU15-countries except reporting country,20.8,
2012,Spain,Females,Percentage,From 15 to 29 years,Reporting country,37.5,
2012,Spain,Females,Percentage,From 15 to 29 years,Total,38.3,
2012,Spain,Females,Percentage,From 20 to 24 years,EU15-countries except reporting country,28.4,u
2012,Spain,Females,Percentage,From 20 to 24 years,Reporting country,46.8,
2012,Spain,Females,Percentage,From 20 to 24 years,Total,47.4,
2012,Spain,Females,Percentage,From 20 to 29 years,EU15-countries except reporting country,21,u
2012,Spain,Females,Percentage,From 20 to 29 years,Reporting country,35,
2012,Spain,Females,Percentage,From 20 to 29 years,Total,36,
2012,Spain,Females,Percentage,From 25 to 29 years,EU15-countries except reporting country,18.7,u
2012,Spain,Females,Percentage,From 25 to 29 years,Reporting country,28.2,
2012,Spain,Females,Percentage,From 25 to 29 years,Total,29.4,
2012,France,Total,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2012,France,Total,Percentage,From 15 to 19 years,Reporting country,31.7,
2012,France,Total,Percentage,From 15 to 19 years,Total,32.4,
2012,France,Total,Percentage,From 15 to 24 years,EU15-countries except reporting country,25.2,u
2012,France,Total,Percentage,From 15 to 24 years,Reporting country,23.1,
2012,France,Total,Percentage,From 15 to 24 years,Total,23.6,
2012,France,Total,Percentage,From 15 to 29 years,EU15-countries except reporting country,17.2,
2012,France,Total,Percentage,From 15 to 29 years,Reporting country,17,
2012,France,Total,Percentage,From 15 to 29 years,Total,17.6,
2012,France,Total,Percentage,From 20 to 24 years,EU15-countries except reporting country,22.7,u
2012,France,Total,Percentage,From 20 to 24 years,Reporting country,20.9,
2012,France,Total,Percentage,From 20 to 24 years,Total,21.5,
2012,France,Total,Percentage,From 20 to 29 years,EU15-countries except reporting country,15.6,
2012,France,Total,Percentage,From 20 to 29 years,Reporting country,15.5,
2012,France,Total,Percentage,From 20 to 29 years,Total,16.2,
2012,France,Total,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,u
2012,France,Total,Percentage,From 25 to 29 years,Reporting country,11.6,
2012,France,Total,Percentage,From 25 to 29 years,Total,12.6,
2012,France,Males,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2012,France,Males,Percentage,From 15 to 19 years,Reporting country,30.6,
2012,France,Males,Percentage,From 15 to 19 years,Total,31.2,
2012,France,Males,Percentage,From 15 to 24 years,EU15-countries except reporting country,30.3,u
2012,France,Males,Percentage,From 15 to 24 years,Reporting country,23.5,
2012,France,Males,Percentage,From 15 to 24 years,Total,24.1,
2012,France,Males,Percentage,From 15 to 29 years,EU15-countries except reporting country,21,u
2012,France,Males,Percentage,From 15 to 29 years,Reporting country,17.4,
2012,France,Males,Percentage,From 15 to 29 years,Total,18.1,
2012,France,Males,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2012,France,Males,Percentage,From 20 to 24 years,Reporting country,21.5,
2012,France,Males,Percentage,From 20 to 24 years,Total,22.1,
2012,France,Males,Percentage,From 20 to 29 years,EU15-countries except reporting country,19.8,u
2012,France,Males,Percentage,From 20 to 29 years,Reporting country,15.8,
2012,France,Males,Percentage,From 20 to 29 years,Total,16.6,
2012,France,Males,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,u
2012,France,Males,Percentage,From 25 to 29 years,Reporting country,11.7,
2012,France,Males,Percentage,From 25 to 29 years,Total,12.8,
2012,France,Females,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2012,France,Females,Percentage,From 15 to 19 years,Reporting country,33.6,
2012,France,Females,Percentage,From 15 to 19 years,Total,34.2,
2012,France,Females,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2012,France,Females,Percentage,From 15 to 24 years,Reporting country,22.6,
2012,France,Females,Percentage,From 15 to 24 years,Total,23.1,
2012,France,Females,Percentage,From 15 to 29 years,EU15-countries except reporting country,13.6,u
2012,France,Females,Percentage,From 15 to 29 years,Reporting country,16.5,
2012,France,Females,Percentage,From 15 to 29 years,Total,17.1,
2012,France,Females,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2012,France,Females,Percentage,From 20 to 24 years,Reporting country,20.3,
2012,France,Females,Percentage,From 20 to 24 years,Total,20.9,
2012,France,Females,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,u
2012,France,Females,Percentage,From 20 to 29 years,Reporting country,15,
2012,France,Females,Percentage,From 20 to 29 years,Total,15.8,
2012,France,Females,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,u
2012,France,Females,Percentage,From 25 to 29 years,Reporting country,11.4,
2012,France,Females,Percentage,From 25 to 29 years,Total,12.3,
2012,Croatia,Total,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2012,Croatia,Total,Percentage,From 15 to 19 years,Reporting country,64.3,
2012,Croatia,Total,Percentage,From 15 to 19 years,Total,64,
2012,Croatia,Total,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2012,Croatia,Total,Percentage,From 15 to 24 years,Reporting country,40.9,
2012,Croatia,Total,Percentage,From 15 to 24 years,Total,42.1,
2012,Croatia,Total,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,u
2012,Croatia,Total,Percentage,From 15 to 29 years,Reporting country,30.7,
2012,Croatia,Total,Percentage,From 15 to 29 years,Total,31.2,
2012,Croatia,Total,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2012,Croatia,Total,Percentage,From 20 to 24 years,Reporting country,35,
2012,Croatia,Total,Percentage,From 20 to 24 years,Total,36.6,
2012,Croatia,Total,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,u
2012,Croatia,Total,Percentage,From 20 to 29 years,Reporting country,27.8,
2012,Croatia,Total,Percentage,From 20 to 29 years,Total,28.4,
2012,Croatia,Total,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2012,Croatia,Total,Percentage,From 25 to 29 years,Reporting country,24,
2012,Croatia,Total,Percentage,From 25 to 29 years,Total,24.1,
2012,Croatia,Males,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2012,Croatia,Males,Percentage,From 15 to 19 years,Reporting country,65.2,u
2012,Croatia,Males,Percentage,From 15 to 19 years,Total,64.1,
2012,Croatia,Males,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2012,Croatia,Males,Percentage,From 15 to 24 years,Reporting country,40.9,
2012,Croatia,Males,Percentage,From 15 to 24 years,Total,42.1,
2012,Croatia,Males,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,u
2012,Croatia,Males,Percentage,From 15 to 29 years,Reporting country,31.4,
2012,Croatia,Males,Percentage,From 15 to 29 years,Total,31.8,
2012,Croatia,Males,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2012,Croatia,Males,Percentage,From 20 to 24 years,Reporting country,35.4,
2012,Croatia,Males,Percentage,From 20 to 24 years,Total,37.3,
2012,Croatia,Males,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,u
2012,Croatia,Males,Percentage,From 20 to 29 years,Reporting country,28.7,
2012,Croatia,Males,Percentage,From 20 to 29 years,Total,29.2,
2012,Croatia,Males,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2012,Croatia,Males,Percentage,From 25 to 29 years,Reporting country,24.8,
2012,Croatia,Males,Percentage,From 25 to 29 years,Total,24.5,
2012,Croatia,Females,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2012,Croatia,Females,Percentage,From 15 to 19 years,Reporting country,63.3,u
2012,Croatia,Females,Percentage,From 15 to 19 years,Total,63.9,u
2012,Croatia,Females,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2012,Croatia,Females,Percentage,From 15 to 24 years,Reporting country,41,
2012,Croatia,Females,Percentage,From 15 to 24 years,Total,42,
2012,Croatia,Females,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,u
2012,Croatia,Females,Percentage,From 15 to 29 years,Reporting country,29.8,
2012,Croatia,Females,Percentage,From 15 to 29 years,Total,30.5,
2012,Croatia,Females,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
2012,Croatia,Females,Percentage,From 20 to 24 years,Reporting country,34.4,
2012,Croatia,Females,Percentage,From 20 to 24 years,Total,35.6,
2012,Croatia,Females,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,
2012,Croatia,Females,Percentage,From 20 to 29 years,Reporting country,26.7,
2012,Croatia,Females,Percentage,From 20 to 29 years,Total,27.4,
2012,Croatia,Females,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2012,Croatia,Females,Percentage,From 25 to 29 years,Reporting country,23.1,
2012,Croatia,Females,Percentage,From 25 to 29 years,Total,23.7,
2012,Italy,Total,Percentage,From 15 to 19 years,EU15-countries except reporting country,76.8,u
2012,Italy,Total,Percentage,From 15 to 19 years,Reporting country,55,
2012,Italy,Total,Percentage,From 15 to 19 years,Total,56.3,
2012,Italy,Total,Percentage,From 15 to 24 years,EU15-countries except reporting country,41.7,
2012,Italy,Total,Percentage,From 15 to 24 years,Reporting country,35.4,
2012,Italy,Total,Percentage,From 15 to 24 years,Total,35.3,
2012,Italy,Total,Percentage,From 15 to 29 years,EU15-countries except reporting country,27.8,
2012,Italy,Total,Percentage,From 15 to 29 years,Reporting country,25.8,
2012,Italy,Total,Percentage,From 15 to 29 years,Total,25.4,
2012,Italy,Total,Percentage,From 20 to 24 years,EU15-countries except reporting country,31.3,u
2012,Italy,Total,Percentage,From 20 to 24 years,Reporting country,32.1,
2012,Italy,Total,Percentage,From 20 to 24 years,Total,31.7,
2012,Italy,Total,Percentage,From 20 to 29 years,EU15-countries except reporting country,23.2,
2012,Italy,Total,Percentage,From 20 to 29 years,Reporting country,23.8,
2012,Italy,Total,Percentage,From 20 to 29 years,Total,23.4,
2012,Italy,Total,Percentage,From 25 to 29 years,EU15-countries except reporting country,19.4,
2012,Italy,Total,Percentage,From 25 to 29 years,Reporting country,18.5,
2012,Italy,Total,Percentage,From 25 to 29 years,Total,18.1,
2012,Italy,Males,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2012,Italy,Males,Percentage,From 15 to 19 years,Reporting country,54.4,
2012,Italy,Males,Percentage,From 15 to 19 years,Total,55.2,
2012,Italy,Males,Percentage,From 15 to 24 years,EU15-countries except reporting country,36,u
2012,Italy,Males,Percentage,From 15 to 24 years,Reporting country,34.1,
2012,Italy,Males,Percentage,From 15 to 24 years,Total,33.7,
