TIME,GEO,UNIT,NA_ITEM,Value,Flag and Footnotes
2013,Croatia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"43,429.00",
2013,Croatia,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,96.5,
2013,Italy,"Current prices, million euro",Gross domestic product at market prices,"1,604,477.90",
2013,Italy,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"1,540,857.70",
2013,Italy,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,96,
2013,Cyprus,"Current prices, million euro",Gross domestic product at market prices,"18,064.60",
2013,Cyprus,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"17,613.00",
2013,Cyprus,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,92.1,
2013,Latvia,"Current prices, million euro",Gross domestic product at market prices,"22,805.20",
2013,Latvia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"20,225.50",
2013,Latvia,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,113.8,
2013,Lithuania,"Current prices, million euro",Gross domestic product at market prices,"34,962.20",
2013,Lithuania,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"31,955.90",
2013,Lithuania,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,114,
2013,Luxembourg,"Current prices, million euro",Gross domestic product at market prices,"46,541.10",
2013,Luxembourg,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"41,943.40",
2013,Luxembourg,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,106.1,
2013,Hungary,"Current prices, million euro",Gross domestic product at market prices,"101,273.30",
2013,Hungary,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"100,093.10",
2013,Hungary,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,101.9,
2013,Malta,"Current prices, million euro",Gross domestic product at market prices,"7,656.50",
2013,Malta,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"7,205.40",
2013,Malta,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,109.2,
2013,Netherlands,"Current prices, million euro",Gross domestic product at market prices,"650,857.00",p
2013,Netherlands,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"632,084.80",p
2013,Netherlands,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,100.1,p
2013,Austria,"Current prices, million euro",Gross domestic product at market prices,"322,878.30",
2013,Austria,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"306,175.00",
2013,Austria,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,103.9,
2013,Poland,"Current prices, million euro",Gross domestic product at market prices,"394,601.70",
2013,Poland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"390,673.90",
2013,Poland,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,108,
2013,Portugal,"Current prices, million euro",Gross domestic product at market prices,"170,269.30",
2013,Portugal,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"167,611.20",
2013,Portugal,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,93.2,
2013,Romania,"Current prices, million euro",Gross domestic product at market prices,"144,253.50",
2013,Romania,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"135,030.90",
2013,Romania,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,106.5,
2013,Slovenia,"Current prices, million euro",Gross domestic product at market prices,"35,907.50",
2013,Slovenia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"35,120.50",
2013,Slovenia,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,96.9,
2013,Slovakia,"Current prices, million euro",Gross domestic product at market prices,"73,835.10",
2013,Slovakia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"71,362.60",
2013,Slovakia,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,105.9,
2013,Finland,"Current prices, million euro",Gross domestic product at market prices,"203,338.00",
2013,Finland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"187,739.00",
2013,Finland,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,100.3,
2013,Sweden,"Current prices, million euro",Gross domestic product at market prices,"435,752.10",
2013,Sweden,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"382,515.00",
2013,Sweden,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,103.6,
2013,United Kingdom,"Current prices, million euro",Gross domestic product at market prices,"2,042,895.00",
2013,United Kingdom,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"1,911,308.80",
2013,United Kingdom,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,105.4,
2013,Iceland,"Current prices, million euro",Gross domestic product at market prices,"11,569.80",
2013,Iceland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"10,716.20",
2013,Iceland,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,107.2,
2013,Norway,"Current prices, million euro",Gross domestic product at market prices,"393,397.20",
2013,Norway,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"339,055.60",
2013,Norway,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,104.8,
2013,Switzerland,"Current prices, million euro",Gross domestic product at market prices,"515,680.30",p
2013,Switzerland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"460,089.70",p
2013,Switzerland,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,104.8,p
2013,Montenegro,"Current prices, million euro",Gross domestic product at market prices,"3,362.50",
2013,Montenegro,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"3,249.50",
2013,Montenegro,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2013,"Former Yugoslav Republic of Macedonia, the","Current prices, million euro",Gross domestic product at market prices,"8,149.60",
2013,"Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro",Gross domestic product at market prices,"7,453.20",
2013,"Former Yugoslav Republic of Macedonia, the","Chain linked volumes, index 2010=100",Gross domestic product at market prices,104.9,
2013,Albania,"Current prices, million euro",Gross domestic product at market prices,:,
2013,Albania,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2013,Albania,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,105.2,
2013,Serbia,"Current prices, million euro",Gross domestic product at market prices,"34,262.90",
2013,Serbia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"30,645.40",
2013,Serbia,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,103,
2013,Kosovo (under United Nations Security Council Resolution 1244/99),"Current prices, million euro",Gross domestic product at market prices,"5,326.60",
2013,Kosovo (under United Nations Security Council Resolution 1244/99),"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"4,886.30",
2013,Kosovo (under United Nations Security Council Resolution 1244/99),"Chain linked volumes, index 2010=100",Gross domestic product at market prices,111,
2014,European Union (28 countries),"Current prices, million euro",Gross domestic product at market prices,"13,958,351.80",
2014,European Union (28 countries),"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"13,164,202.20",
2014,European Union (28 countries),"Chain linked volumes, index 2010=100",Gross domestic product at market prices,102.9,
2014,European Union (15 countries),"Current prices, million euro",Gross domestic product at market prices,"12,834,488.50",
2014,European Union (15 countries),"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"12,071,668.90",
2014,European Union (15 countries),"Chain linked volumes, index 2010=100",Gross domestic product at market prices,102.5,
2014,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro",Gross domestic product at market prices,"10,071,695.90",
2014,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro",Gross domestic product at market prices,"9,633,961.80",
2014,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, index 2010=100",Gross domestic product at market prices,101.2,
2014,Euro area (19 countries),"Current prices, million euro",Gross domestic product at market prices,"10,108,140.20",
2014,Euro area (19 countries),"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"9,667,049.70",
2014,Euro area (19 countries),"Chain linked volumes, index 2010=100",Gross domestic product at market prices,101.3,
2014,Euro area (18 countries),"Current prices, million euro",Gross domestic product at market prices,"10,071,695.90",
2014,Euro area (18 countries),"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"9,633,961.80",
2014,Euro area (18 countries),"Chain linked volumes, index 2010=100",Gross domestic product at market prices,101.2,
2014,Euro area (12 countries),"Current prices, million euro",Gross domestic product at market prices,"9,889,953.60",
2014,Euro area (12 countries),"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"9,461,745.90",
2014,Euro area (12 countries),"Chain linked volumes, index 2010=100",Gross domestic product at market prices,101.1,
2014,Belgium,"Current prices, million euro",Gross domestic product at market prices,"400,643.00",
2014,Belgium,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"377,304.80",
2014,Belgium,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,103.3,
2014,Bulgaria,"Current prices, million euro",Gross domestic product at market prices,"42,750.90",
2014,Bulgaria,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"39,507.10",
2014,Bulgaria,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,104.7,
2014,Czech Republic,"Current prices, million euro",Gross domestic product at market prices,"154,738.70",
2014,Czech Republic,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"160,284.00",
2014,Czech Republic,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,102.5,
2014,Denmark,"Current prices, million euro",Gross domestic product at market prices,"260,581.60",
2014,Denmark,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"246,598.40",
2014,Denmark,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,102.1,
2014,Germany (until 1990 former territory of the FRG),"Current prices, million euro",Gross domestic product at market prices,"2,915,650.00",
2014,Germany (until 1990 former territory of the FRG),"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"2,736,411.60",
2014,Germany (until 1990 former territory of the FRG),"Chain linked volumes, index 2010=100",Gross domestic product at market prices,106.1,
2014,Estonia,"Current prices, million euro",Gross domestic product at market prices,"19,962.70",
2014,Estonia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"17,408.00",
2014,Estonia,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,118.3,
2014,Ireland,"Current prices, million euro",Gross domestic product at market prices,"189,045.90",
2014,Ireland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"182,167.40",
2014,Ireland,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,109.6,
2014,Greece,"Current prices, million euro",Gross domestic product at market prices,"177,559.40",p
2014,Greece,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"185,510.80",p
2014,Greece,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,82.1,p
2014,Spain,"Current prices, million euro",Gross domestic product at market prices,"1,041,160.00",p
2014,Spain,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"1,038,582.00",p
2014,Spain,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,96.1,p
2014,France,"Current prices, million euro",Gross domestic product at market prices,"2,132,449.00",
2014,France,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"2,060,872.00",
2014,France,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,103.1,
2014,Croatia,"Current prices, million euro",Gross domestic product at market prices,"43,019.80",
2014,Croatia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"43,272.50",
2014,Croatia,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,96.2,
2014,Italy,"Current prices, million euro",Gross domestic product at market prices,"1,611,884.00",
2014,Italy,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"1,535,570.10",
2014,Italy,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,95.7,
2014,Cyprus,"Current prices, million euro",Gross domestic product at market prices,"17,393.70",p
2014,Cyprus,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"17,173.20",p
2014,Cyprus,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,89.8,p
2014,Latvia,"Current prices, million euro",Gross domestic product at market prices,"23,580.90",
2014,Latvia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"20,702.70",
2014,Latvia,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,116.5,
2014,Lithuania,"Current prices, million euro",Gross domestic product at market prices,"36,444.40",
2014,Lithuania,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"32,925.00",
2014,Lithuania,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,117.5,
2014,Luxembourg,"Current prices, million euro",Gross domestic product at market prices,"48,897.50",
2014,Luxembourg,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"43,650.20",
2014,Luxembourg,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,110.4,
2014,Hungary,"Current prices, million euro",Gross domestic product at market prices,"104,239.10",
2014,Hungary,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"103,768.70",
2014,Hungary,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,105.7,
2014,Malta,"Current prices, million euro",Gross domestic product at market prices,"8,106.10",
2014,Malta,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"7,497.30",
2014,Malta,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,113.6,
2014,Netherlands,"Current prices, million euro",Gross domestic product at market prices,"662,770.00",p
2014,Netherlands,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"638,476.00",p
2014,Netherlands,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,101.1,p
2014,Austria,"Current prices, million euro",Gross domestic product at market prices,"329,295.60",
2014,Austria,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"307,257.20",
2014,Austria,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,104.3,
2014,Poland,"Current prices, million euro",Gross domestic product at market prices,"410,844.70",
2014,Poland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"403,699.30",
2014,Poland,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,111.6,
2014,Portugal,"Current prices, million euro",Gross domestic product at market prices,"173,446.20",e
2014,Portugal,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"169,129.40",e
2014,Portugal,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,94,e
2014,Romania,"Current prices, million euro",Gross domestic product at market prices,"150,230.10",p
2014,Romania,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"138,984.10",p
2014,Romania,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,109.7,p
2014,Slovenia,"Current prices, million euro",Gross domestic product at market prices,"37,303.20",
2014,Slovenia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"36,191.10",
2014,Slovenia,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,99.8,
2014,Slovakia,"Current prices, million euro",Gross domestic product at market prices,"75,560.50",
2014,Slovakia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"73,162.30",
2014,Slovakia,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,108.6,
2014,Finland,"Current prices, million euro",Gross domestic product at market prices,"205,268.00",
2014,Finland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"186,428.00",
2014,Finland,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,99.6,
2014,Sweden,"Current prices, million euro",Gross domestic product at market prices,"430,642.30",
2014,Sweden,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"391,186.50",
2014,Sweden,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,106,
2014,United Kingdom,"Current prices, million euro",Gross domestic product at market prices,"2,254,297.10",
2014,United Kingdom,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"1,965,835.40",
2014,United Kingdom,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,108.4,
2014,Iceland,"Current prices, million euro",Gross domestic product at market prices,"12,845.50",
2014,Iceland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"10,912.00",
2014,Iceland,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,109.2,
2014,Norway,"Current prices, million euro",Gross domestic product at market prices,"377,538.10",
2014,Norway,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"346,564.80",
2014,Norway,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,107.1,
2014,Switzerland,"Current prices, million euro",Gross domestic product at market prices,"528,779.80",p
2014,Switzerland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"468,782.90",p
2014,Switzerland,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,106.8,p
2014,Montenegro,"Current prices, million euro",Gross domestic product at market prices,"3,457.90",
2014,Montenegro,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"3,307.40",
2014,Montenegro,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2014,"Former Yugoslav Republic of Macedonia, the","Current prices, million euro",Gross domestic product at market prices,"8,529.40",p
2014,"Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro",Gross domestic product at market prices,"7,717.10",p
2014,"Former Yugoslav Republic of Macedonia, the","Chain linked volumes, index 2010=100",Gross domestic product at market prices,108.6,p
2014,Albania,"Current prices, million euro",Gross domestic product at market prices,:,
2014,Albania,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2014,Albania,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,107.3,p
2014,Serbia,"Current prices, million euro",Gross domestic product at market prices,"33,318.60",
2014,Serbia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"30,084.20",
2014,Serbia,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,101.1,
2014,Kosovo (under United Nations Security Council Resolution 1244/99),"Current prices, million euro",Gross domestic product at market prices,"5,567.50",
2014,Kosovo (under United Nations Security Council Resolution 1244/99),"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"4,946.00",
2014,Kosovo (under United Nations Security Council Resolution 1244/99),"Chain linked volumes, index 2010=100",Gross domestic product at market prices,112.4,
2015,European Union (28 countries),"Current prices, million euro",Gross domestic product at market prices,:,
2015,European Union (28 countries),"Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2015,European Union (28 countries),"Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2015,European Union (15 countries),"Current prices, million euro",Gross domestic product at market prices,:,
2015,European Union (15 countries),"Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2015,European Union (15 countries),"Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2015,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Current prices, million euro",Gross domestic product at market prices,:,
2015,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2015,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2015,Euro area (19 countries),"Current prices, million euro",Gross domestic product at market prices,:,
2015,Euro area (19 countries),"Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2015,Euro area (19 countries),"Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2015,Euro area (18 countries),"Current prices, million euro",Gross domestic product at market prices,:,
2015,Euro area (18 countries),"Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2015,Euro area (18 countries),"Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2015,Euro area (12 countries),"Current prices, million euro",Gross domestic product at market prices,:,
2015,Euro area (12 countries),"Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2015,Euro area (12 countries),"Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2015,Belgium,"Current prices, million euro",Gross domestic product at market prices,"409,768.00",
2015,Belgium,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"382,476.20",
2015,Belgium,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,104.8,
2015,Bulgaria,"Current prices, million euro",Gross domestic product at market prices,:,
2015,Bulgaria,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2015,Bulgaria,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2015,Czech Republic,"Current prices, million euro",Gross domestic product at market prices,:,
2015,Czech Republic,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2015,Czech Republic,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2015,Denmark,"Current prices, million euro",Gross domestic product at market prices,"266,052.40",
2015,Denmark,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"249,460.70",
2015,Denmark,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,103.3,
2015,Germany (until 1990 former territory of the FRG),"Current prices, million euro",Gross domestic product at market prices,"3,025,900.00",
2015,Germany (until 1990 former territory of the FRG),"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"2,782,594.70",
2015,Germany (until 1990 former territory of the FRG),"Chain linked volumes, index 2010=100",Gross domestic product at market prices,107.9,
2015,Estonia,"Current prices, million euro",Gross domestic product at market prices,:,
2015,Estonia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2015,Estonia,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2015,Ireland,"Current prices, million euro",Gross domestic product at market prices,:,
2015,Ireland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2015,Ireland,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2015,Greece,"Current prices, million euro",Gross domestic product at market prices,"176,022.70",p
2015,Greece,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"185,081.20",p
2015,Greece,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,81.9,p
2015,Spain,"Current prices, million euro",Gross domestic product at market prices,:,
2015,Spain,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2015,Spain,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2015,France,"Current prices, million euro",Gross domestic product at market prices,"2,183,631.00",
2015,France,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"2,084,695.00",
2015,France,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,104.3,
2015,Croatia,"Current prices, million euro",Gross domestic product at market prices,"43,897.00",
2015,Croatia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"43,984.10",
2015,Croatia,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,97.7,
2015,Italy,"Current prices, million euro",Gross domestic product at market prices,"1,636,371.70",
2015,Italy,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"1,547,233.30",
2015,Italy,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,96.4,
2015,Cyprus,"Current prices, million euro",Gross domestic product at market prices,:,
2015,Cyprus,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2015,Cyprus,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2015,Latvia,"Current prices, million euro",Gross domestic product at market prices,"24,375.60",
2015,Latvia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"21,269.10",
2015,Latvia,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,119.7,
2015,Lithuania,"Current prices, million euro",Gross domestic product at market prices,"37,189.70",
2015,Lithuania,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"33,449.70",
2015,Lithuania,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,119.3,
2015,Luxembourg,"Current prices, million euro",Gross domestic product at market prices,:,
2015,Luxembourg,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2015,Luxembourg,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2015,Hungary,"Current prices, million euro",Gross domestic product at market prices,:,
2015,Hungary,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2015,Hungary,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2015,Malta,"Current prices, million euro",Gross domestic product at market prices,:,
2015,Malta,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2015,Malta,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2015,Netherlands,"Current prices, million euro",Gross domestic product at market prices,"677,779.00",p
2015,Netherlands,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"650,788.50",p
2015,Netherlands,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,103.1,p
2015,Austria,"Current prices, million euro",Gross domestic product at market prices,"337,161.80",
2015,Austria,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"309,947.90",
2015,Austria,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,105.2,
2015,Poland,"Current prices, million euro",Gross domestic product at market prices,"427,835.60",
2015,Poland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"418,382.30",
2015,Poland,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,115.7,
2015,Portugal,"Current prices, million euro",Gross domestic product at market prices,"179,409.60",e
2015,Portugal,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"171,619.60",e
2015,Portugal,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,95.4,e
2015,Romania,"Current prices, million euro",Gross domestic product at market prices,:,
2015,Romania,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2015,Romania,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2015,Slovenia,"Current prices, million euro",Gross domestic product at market prices,"38,543.20",
2015,Slovenia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"37,233.10",
2015,Slovenia,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,102.7,
2015,Slovakia,"Current prices, million euro",Gross domestic product at market prices,:,
2015,Slovakia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2015,Slovakia,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2015,Finland,"Current prices, million euro",Gross domestic product at market prices,:,
2015,Finland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2015,Finland,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2015,Sweden,"Current prices, million euro",Gross domestic product at market prices,"444,235.30",
2015,Sweden,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"407,200.30",
2015,Sweden,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,110.3,
2015,United Kingdom,"Current prices, million euro",Gross domestic product at market prices,"2,568,052.20",
2015,United Kingdom,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"2,010,028.00",
2015,United Kingdom,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,110.8,
2015,Iceland,"Current prices, million euro",Gross domestic product at market prices,:,
2015,Iceland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2015,Iceland,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2015,Norway,"Current prices, million euro",Gross domestic product at market prices,"350,948.10",
2015,Norway,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,"351,989.40",
2015,Norway,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,108.8,
2015,Switzerland,"Current prices, million euro",Gross domestic product at market prices,:,
2015,Switzerland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2015,Switzerland,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2015,Montenegro,"Current prices, million euro",Gross domestic product at market prices,:,
2015,Montenegro,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2015,Montenegro,"Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
2015,"Former Yugoslav Republic of Macedonia, the","Current prices, million euro",Gross domestic product at market prices,:,
2015,"Former Yugoslav Republic of Macedonia, the","Chain linked volumes (2010), million euro",Gross domestic product at market prices,:,
2015,"Former Yugoslav Republic of Macedonia, the","Chain linked volumes, index 2010=100",Gross domestic product at market prices,:,
